日期,时间,品种,标的,交易类型,下单类型,成交数量,成交价,成交额,委托数量,委托价格,平仓盈亏,手续费,成交状态,最新成交时间
2016-06-07,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,361.1461份,1.229,443.849,361.1461份,-,-,6.76,全部成交,2016-06-13 09:30:00
2016-06-14,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,293.0816份,-,-,0,委托中,None
2016-06-14,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,395.4258份,-,-,0,委托中,None
2016-06-14,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,293.0816份,-,-,0,委托中,None
2016-06-14,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,395.4258份,-,-,0,委托中,None
2016-06-14,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,287.3093份,1.049,301.387,287.3093份,-,-,4.59,全部成交,2016-06-16 09:30:00
2016-06-14,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,388.1928份,1.197,464.667,388.1928份,-,-,7.08,全部成交,2016-06-16 09:30:00
2016-06-21,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,274.8718份,-,-,0,委托中,None
2016-06-21,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,369.7611份,-,-,0,委托中,None
2016-06-21,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,274.8718份,-,-,0,委托中,None
2016-06-21,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,369.7611份,-,-,0,委托中,None
2016-06-21,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,271.0041份,1.060,287.264,271.0041份,-,-,4.37,全部成交,2016-06-23 09:30:00
2016-06-21,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,365.4147份,1.214,443.613,365.4147份,-,-,6.76,全部成交,2016-06-23 09:30:00
2016-06-28,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,301.5137份,-,-,0,委托中,None
2016-06-28,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,391.5868份,-,-,0,委托中,None
2016-06-28,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,301.5137份,-,-,0,委托中,None
2016-06-28,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,391.5868份,-,-,0,委托中,None
2016-06-28,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,296.1521份,1.062,314.514,296.1521份,-,-,4.79,全部成交,2016-06-30 09:30:00
2016-06-28,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,384.1412份,1.227,471.341,384.1412份,-,-,7.18,全部成交,2016-06-30 09:30:00
2016-07-05,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,204.0053份,-,-,0,委托中,None
2016-07-05,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,332.434份,-,-,0,委托中,None
2016-07-05,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,204.0053份,-,-,0,委托中,None
2016-07-05,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,332.434份,-,-,0,委托中,None
2016-07-05,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,200.3932份,1.092,218.829,200.3932份,-,-,3.33,全部成交,2016-07-07 09:30:00
2016-07-05,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,326.4088份,1.261,411.601,326.4088份,-,-,6.27,全部成交,2016-07-07 09:30:00
2016-07-12,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,327.954份,-,-,0,委托中,None
2016-07-12,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,327.954份,-,-,0,委托中,None
2016-07-12,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,316.2839份,1.292,408.639,316.2839份,-,-,6.22,全部成交,2016-07-14 09:30:00
2016-07-19,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,331.8693份,-,-,0,委托中,None
2016-07-19,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,331.8693份,-,-,0,委托中,None
2016-07-19,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,328.4035份,1.297,425.939,328.4035份,-,-,6.49,全部成交,2016-07-21 09:30:00
2016-07-26,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,326.6739份,-,-,0,委托中,None
2016-07-26,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,326.6739份,-,-,0,委托中,None
2016-07-26,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,317.8407份,1.309,416.053,317.8407份,-,-,6.34,全部成交,2016-07-28 09:30:00
2016-08-02,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,312.2796份,-,-,0,委托中,None
2016-08-02,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,312.2796份,-,-,0,委托中,None
2016-08-02,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,306.4151份,1.303,399.259,306.4151份,-,-,6.08,全部成交,2016-08-04 09:30:00
2016-08-09,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,264.4227份,-,-,0,委托中,None
2016-08-09,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,264.4227份,-,-,0,委托中,None
2016-08-09,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,259.0845份,1.329,344.323,259.0845份,-,-,5.24,全部成交,2016-08-11 09:30:00
2016-09-13,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,205.9141份,-,-,0,委托中,None
2016-09-13,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,205.9141份,-,-,0,委托中,None
2016-09-13,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,202.5215份,1.335,270.366,202.5215份,-,-,4.12,全部成交,2016-09-19 09:30:00
2016-09-20,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,196.5629份,-,-,0,委托中,None
2016-09-20,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,196.5629份,-,-,0,委托中,None
2016-09-20,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,193.3249份,1.337,258.475,193.3249份,-,-,3.94,全部成交,2016-09-22 09:30:00
2016-09-27,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,198.0433份,-,-,0,委托中,None
2016-09-27,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,198.0433份,-,-,0,委托中,None
2016-09-27,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,193.7556份,1.333,258.276,193.7556份,-,-,3.93,全部成交,2016-09-29 09:30:00
2016-11-01,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,108.7583份,-,-,0,委托中,None
2016-11-01,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,108.7583份,-,-,0,委托中,None
2016-11-01,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,106.505份,1.378,146.764,106.505份,-,-,2.23,全部成交,2016-11-03 09:30:00
2016-11-08,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,96.68份,-,-,0,委托中,None
2016-11-08,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,96.68份,-,-,0,委托中,None
2016-11-08,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,94.8152份,1.378,130.655,94.8152份,-,-,1.99,全部成交,2016-11-10 09:30:00
2016-11-15,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,48.9314份,-,-,0,委托中,None
2016-11-15,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,48.9314份,-,-,0,委托中,None
2016-11-15,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,48.1628份,1.392,67.043,48.1628份,-,-,1.02,全部成交,2016-11-17 09:30:00
2017-07-18,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),赎回,市价单,-0份,--,(0),-8708份,-,0,0,委托中,None
2017-07-18,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),赎回,市价单,-0份,--,(0),-8708份,-,0,0,委托中,None
2017-07-18,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),赎回,市价单,-8708份,1.442,(12556.936),-8708份,-,3371.61,62.78,全部成交,2017-07-20 09:30:00
2017-07-18,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),赎回,市价单,-8708份,1.442,(12556.936),-8708份,-,3371.61,62.78,全部成交,2017-07-20 09:30:00
2017-07-18,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),赎回,市价单,-8708份,1.442,(12556.936),-8708份,-,3371.61,62.78,全部成交,2017-07-20 09:30:00
2017-08-29,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),赎回,市价单,-0份,--,(0),-13847份,-,0,0,委托中,None
2017-08-29,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),赎回,市价单,-0份,--,(0),-13847份,-,0,0,委托中,None
2017-08-29,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),赎回,市价单,-13847份,1.283,(17765.701),-13847份,-,4768.02,88.83,全部成交,2017-08-31 09:30:00
2017-08-29,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),赎回,市价单,-13847份,1.283,(17765.701),-13847份,-,4768.02,88.83,全部成交,2017-08-31 09:30:00
2017-08-29,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),赎回,市价单,-13847份,1.283,(17765.701),-13847份,-,4768.02,88.83,全部成交,2017-08-31 09:30:00
2018-06-19,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,0份,--,0,239.1211份,-,-,0,委托中,None
2018-06-19,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,0份,--,0,239.1211份,-,-,0,委托中,None
2018-06-19,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,247.1716份,1.943,480.254,247.1716份,-,-,7.31,全部成交,2018-06-21 09:30:00
2018-06-26,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,0份,--,0,250.9009份,-,-,0,委托中,None
2018-06-26,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,213.7259份,-,-,0,委托中,None
2018-06-26,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,0份,--,0,250.9009份,-,-,0,委托中,None
2018-06-26,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,213.7259份,-,-,0,委托中,None
2018-06-26,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,246.1338份,1.970,484.884,246.1338份,-,-,7.38,全部成交,2018-06-28 09:30:00
2018-06-26,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,213.6771份,1.467,313.464,213.6771份,-,-,4.77,全部成交,2018-06-28 09:30:00
2018-07-03,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,0份,--,0,244.4175份,-,-,0,委托中,None
2018-07-03,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,282.7633份,-,-,0,委托中,None
2018-07-03,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,438.4388份,-,-,0,委托中,None
2018-07-03,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,0份,--,0,244.4175份,-,-,0,委托中,None
2018-07-03,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,282.7633份,-,-,0,委托中,None
2018-07-03,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,0份,--,0,438.4388份,-,-,0,委托中,None
2018-07-03,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,238.1953份,1.978,471.15,238.1953份,-,-,7.17,全部成交,2018-07-05 09:30:00
2018-07-03,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,277.928份,1.407,391.045,277.928份,-,-,5.95,全部成交,2018-07-05 09:30:00
2018-07-03,09:30:00,场外基金,富国中证红利指数增强型证券投资基金(100032.OF),申购,市价单,431.4417份,1.027,443.091,431.4417份,-,-,6.75,全部成交,2018-07-05 09:30:00
2018-07-10,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,0份,--,0,250.7362份,-,-,0,委托中,None
2018-07-10,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,214.3377份,-,-,0,委托中,None
2018-07-10,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,0份,--,0,250.7362份,-,-,0,委托中,None
2018-07-10,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,214.3377份,-,-,0,委托中,None
2018-07-10,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,244.958份,1.959,479.873,244.958份,-,-,7.31,全部成交,2018-07-12 09:30:00
2018-07-10,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,210.9764份,1.444,304.65,210.9764份,-,-,4.64,全部成交,2018-07-12 09:30:00
2018-07-17,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,0份,--,0,238.8004份,-,-,0,委托中,None
2018-07-17,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,276.1095份,-,-,0,委托中,None
2018-07-17,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,0份,--,0,238.8004份,-,-,0,委托中,None
2018-07-17,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,0份,--,0,276.1095份,-,-,0,委托中,None
2018-07-17,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,235.4545份,1.992,469.025,235.4545份,-,-,7.14,全部成交,2018-07-19 09:30:00
2018-07-17,09:30:00,场外基金,银河沪深300价值指数证券投资基金(519671.OF),申购,市价单,272.7286份,1.430,390.002,272.7286份,-,-,5.94,全部成交,2018-07-19 09:30:00
2018-07-31,09:30:00,场外基金,富国中证500指数增强型证券投资基金(LOF)(161017.OF),申购,市价单,0份,--,0,239.4629份,-,-,0,委托中,None
