时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出
2017-10-11 16:00:00,69.16,63.47,0,0,0,0
2017-10-12 16:00:00,69.72,63.47,0.01,0,0,0
2017-10-13 16:00:00,70.17,63.47,0.01,0,0,0
2017-10-16 16:00:00,70.52,63.47,0.01,0,0,0
2017-10-17 16:00:00,70.19,63.47,0,-0.01,0,0
2017-10-18 16:00:00,70.17,63.47,0,0,0,0
2017-10-19 16:00:00,71.53,63.47,0.02,0,0,0
2017-10-20 16:00:00,70.96,63.47,0,-0.01,0,0
2017-10-23 16:00:00,70.77,63.47,0,0,0,0
2017-10-24 16:00:00,70.94,63.47,0.01,0,0,0
2017-10-25 16:00:00,72.19,63.47,0.03,0,0,0
2017-10-26 16:00:00,72.95,63.47,0.02,0,0,0
2017-10-27 16:00:00,73.67,63.47,0.01,0,0,0
2017-10-30 16:00:00,74.91,63.47,0.02,0,0,0
2017-10-31 16:00:00,74.38,63.47,0,0,0,0
2017-11-01 16:00:00,74.25,63.47,0,0,0,0
2017-11-02 16:00:00,73.81,63.47,0,-0.01,0,0
2017-11-03 16:00:00,73.83,63.47,0,0,0,0
2017-11-06 16:00:00,73.64,63.47,0,-0.02,0,0
2017-11-07 16:00:00,74.86,63.47,0.02,0,0,0
2017-11-08 16:00:00,76.31,63.47,0.03,0,0,0
2017-11-09 16:00:00,76.04,63.47,0,-0.01,0,0
2017-11-10 16:00:00,77.25,63.47,0.03,0,0,0
2017-11-13 16:00:00,78.82,63.47,0.03,0,0,0
2017-11-14 16:00:00,79.52,63.47,0.02,0,0,0
2017-11-15 16:00:00,78.27,63.47,0,-0.02,0,0
2017-11-16 16:00:00,77.16,63.47,0,-0.02,0,0
2017-11-17 16:00:00,78.52,63.47,0.03,0,0,0
2017-11-20 16:00:00,79.21,63.47,0,0,0,0
2017-11-21 16:00:00,80.21,63.47,0.03,0,0,0
2017-11-22 16:00:00,83.42,63.47,0.06,0,0,0
2017-11-23 16:00:00,83.85,63.47,0,0,0,0
2017-11-24 16:00:00,78.41,63.47,0,-0.1,0,0
2017-11-27 16:00:00,78.49,63.47,0.01,0,0,0
2017-11-28 16:00:00,76.13,63.47,0,-0.05,0,0
2017-11-29 16:00:00,76.38,63.47,0,0,0,0
2017-11-30 16:00:00,76.29,63.47,0,0,0,0
2017-12-01 16:00:00,74.22,63.47,0,-0.04,0,0
2017-12-04 16:00:00,73.87,63.47,0,-0.01,0,0
2017-12-05 16:00:00,74.77,63.47,0.02,0,0,0
2017-12-06 16:00:00,75.7,63.47,0.01,0,0,0
2017-12-07 16:00:00,74.64,63.47,0,-0.02,0,0
2017-12-08 16:00:00,72.7,63.47,0,-0.04,0,0
2017-12-11 16:00:00,74.1,63.47,0.03,0,0,0
2017-12-12 16:00:00,76.98,63.47,0.05,0,0,0
2017-12-13 16:00:00,74.65,63.47,0,-0.04,0,0
2017-12-14 16:00:00,76.13,63.47,0.03,0,0,0
2017-12-15 16:00:00,75.09,63.47,0,-0.01,0,0
2017-12-18 16:00:00,73.12,63.47,0,-0.04,0,0
2017-12-19 16:00:00,73.31,63.47,0.01,0,0,0
2017-12-20 16:00:00,75.49,63.47,0.04,0,0,0
2017-12-21 16:00:00,75.28,63.47,0,0,0,0
2017-12-22 16:00:00,76.9,63.47,0.03,0,0,0
2017-12-25 16:00:00,76.33,63.47,0,-0.01,0,0
2017-12-26 16:00:00,75.76,63.47,0,-0.01,0,0
2017-12-27 16:00:00,76.29,63.47,0.01,0,0,0
2017-12-28 16:00:00,73.57,63.47,0,-0.04,0,0
2017-12-29 16:00:00,74.78,63.47,0.02,0,0,0
2018-01-02 16:00:00,75.3,63.47,0.01,0,0,0
2018-01-03 16:00:00,77.75,63.47,0.06,0,0,0
2018-01-04 16:00:00,78.8,63.47,0.01,0,0,0
2018-01-05 16:00:00,79.56,63.47,0.02,0,0,0
2018-01-08 16:00:00,79.99,63.47,0.01,0,0,0
2018-01-09 16:00:00,80.92,63.47,0.02,0,0,0
2018-01-10 16:00:00,82.19,63.47,0.02,0,0,0
2018-01-11 16:00:00,82.99,63.47,0.02,0,0,0
2018-01-12 16:00:00,82.89,63.47,0,-0.01,0,0
2018-01-15 16:00:00,83.74,63.47,0.02,0,0,0
2018-01-16 16:00:00,83.75,63.47,0.02,0,0,0
2018-01-17 16:00:00,85.19,63.47,0.04,0,0,0
2018-01-18 16:00:00,84.74,63.47,0.07,0,0,0
2018-01-19 16:00:00,85.76,63.47,0,-0.07,0,0
2018-01-22 16:00:00,86.37,63.47,0,0,0,0
2018-01-23 16:00:00,88.59,63.47,0.05,0,0,0
2018-01-24 16:00:00,90.59,63.47,0.03,0,0,0
2018-01-25 16:00:00,90.91,63.47,0,-0.01,0,0
2018-01-26 16:00:00,89.83,63.47,0,-0.02,0,0
2018-01-29 16:00:00,90.54,63.47,0.02,0,0,0
2018-01-30 16:00:00,87.09,63.47,0,-0.05,0,0
2018-01-31 16:00:00,85.09,63.47,0,-0.04,0,0
2018-02-01 16:00:00,85.95,63.47,0.02,0,0,0
2018-02-02 16:00:00,84.65,63.47,0,-0.03,0,0
2018-02-05 16:00:00,85.75,63.47,0.03,0,0,0
2018-02-06 16:00:00,85.88,63.47,0.01,0,0,0
2018-02-07 16:00:00,80.43,63.47,0,-0.1,0,0
2018-02-08 16:00:00,76.15,63.47,0,-0.09,0,0
2018-02-09 16:00:00,74.48,63.47,0,-0.03,0,0
2018-02-12 16:00:00,67.02,63.47,0,-0.14,0,0
2018-02-13 16:00:00,69.17,63.47,0.04,0,0,0
2018-02-14 16:00:00,71.15,63.47,0.04,0,0,0
2018-02-22 16:00:00,72.52,63.47,0.03,0,0,0
2018-02-23 16:00:00,76.25,63.47,0.07,0,0,0
2018-02-26 16:00:00,77.05,63.47,0.01,0,0,0
2018-02-27 16:00:00,79.1,63.47,0.03,0,0,0
2018-02-28 16:00:00,76.52,63.47,0,-0.06,0,0
2018-03-01 16:00:00,74.98,63.47,0,-0.02,0,0
2018-03-02 16:00:00,76.09,63.47,0.01,0,0,0
2018-03-05 16:00:00,74.67,63.47,0,-0.02,0,0
2018-03-06 16:00:00,74.74,63.47,0,-0.01,0,0
2018-03-07 16:00:00,76.85,63.47,0.05,0,0,0
2018-03-08 16:00:00,75.55,63.47,0,-0.02,0,0
2018-03-09 16:00:00,77.33,63.47,0.04,0,0,0
2018-03-12 16:00:00,78.69,63.47,0.02,0,0,0
2018-03-13 16:00:00,79.51,63.47,0.01,0,0,0
2018-03-14 16:00:00,77.92,63.47,0,-0.03,0,0
2018-03-15 16:00:00,77.14,63.47,0,-0.01,0,0
2018-03-16 16:00:00,78.14,63.47,0.01,0,0,0
2018-03-19 16:00:00,76.41,63.47,0,-0.02,0,0
2018-03-20 16:00:00,77.18,63.47,0,0,0,0
2018-03-21 16:00:00,77.33,63.47,0,0,0,0
2018-03-22 16:00:00,76.61,63.47,0,-0.01,0,0
2018-03-23 16:00:00,74.84,63.47,0,-0.04,0,0
2018-03-26 16:00:00,69.82,63.47,0,-0.08,0,0
2018-03-27 16:00:00,68.73,63.47,0,-0.03,0,0
2018-03-28 16:00:00,70.18,63.47,0.02,0,0,0
2018-03-29 16:00:00,67.11,63.47,0,-0.05,0,0
2018-03-30 16:00:00,69.35,63.47,0.06,0,0,0
2018-04-02 16:00:00,69.54,63.47,0,-0.01,0,0
2018-04-03 16:00:00,69.04,63.47,0,-0.01,0,0
2018-04-04 16:00:00,67.97,63.47,0,-0.02,0,0
2018-04-09 16:00:00,67.64,63.47,0,0,0,0
2018-04-10 16:00:00,67.56,63.47,0,-0.01,0,0
2018-04-11 16:00:00,70.79,63.47,0.06,0,0,0
2018-04-12 16:00:00,71.27,63.47,0.01,0,0,0
2018-04-13 16:00:00,69.55,63.47,0,-0.03,0,0
2018-04-16 16:00:00,68.35,63.47,0,-0.02,0,0
2018-04-17 16:00:00,65.64,63.47,0,-0.05,0,0
2018-04-18 16:00:00,63.02,63.47,0,-0.04,0,0
2018-04-19 16:00:00,63.79,63.47,0.01,0,0,0
2018-04-20 16:00:00,65.77,63.47,0.04,0,0,0
2018-04-23 16:00:00,63.55,63.47,0,-0.04,0,0
2018-04-24 16:00:00,63.79,63.47,0.01,0,0,0
2018-04-25 16:00:00,67.15,63.47,0.06,0,0,0
2018-04-26 16:00:00,66.5,63.47,0,-0.02,0,0
2018-04-27 16:00:00,63.32,63.47,0,-0.06,0,0
2018-05-02 16:00:00,63.38,63.47,0,0,0,0
2018-05-03 16:00:00,63.68,63.47,0.01,0,0,0
2018-05-04 16:00:00,64.95,63.47,0.02,0,0,0
2018-05-07 16:00:00,64.15,63.47,0,-0.01,0,0
2018-05-08 16:00:00,66.74,63.47,0.05,0,0,0
2018-05-09 16:00:00,68.68,63.47,0.04,0,0,0
2018-05-10 16:00:00,68.37,63.47,0,0,0,0
2018-05-11 16:00:00,69.3,63.47,0.01,0,0,0
2018-05-14 16:00:00,68.42,63.47,0,-0.02,0,0
2018-05-15 16:00:00,70.01,63.47,0.03,0,0,0
2018-05-16 16:00:00,70.65,63.47,0.01,0,0,0
2018-05-17 16:00:00,69.29,63.47,0,-0.02,0,0
2018-05-18 16:00:00,68.04,63.47,0,-0.02,0,0
2018-05-21 16:00:00,69.74,63.47,0.03,0,0,0
2018-05-22 16:00:00,70.53,63.47,0.01,0,0,0
2018-05-23 16:00:00,69.88,63.47,0,-0.01,0,0
2018-05-24 16:00:00,67.63,63.47,0,-0.04,0,0
2018-05-25 16:00:00,66.44,63.47,0,-0.02,0,0
2018-05-28 16:00:00,65.97,63.47,0,0,0,0
2018-05-29 16:00:00,66.7,63.47,0.02,0,0,0
2018-05-30 16:00:00,65.43,63.47,0,-0.02,0,0
2018-05-31 16:00:00,61.92,63.47,0,-0.06,0,0
2018-06-01 16:00:00,65.36,63.47,0.07,0,0,0
2018-06-04 16:00:00,63.98,63.47,0,-0.02,0,0
2018-06-05 16:00:00,65.59,63.47,0.04,0,0,0
2018-06-06 16:00:00,67.23,63.47,0.03,0,0,0
2018-06-07 16:00:00,66.88,63.47,0,-0.01,0,0
2018-06-08 16:00:00,66.6,63.47,0,0,0,0
2018-06-11 16:00:00,64.37,63.47,0,-0.04,0,0
2018-06-12 16:00:00,64.39,63.47,0,0,0,0
2018-06-13 16:00:00,66.38,63.47,0.04,0,0,0
2018-06-14 16:00:00,64.75,63.47,0,-0.02,0,0
2018-06-15 16:00:00,64.1,63.47,0,-0.01,0,0
2018-06-19 16:00:00,63.23,63.47,0,0,0,0
2018-06-20 16:00:00,57.48,63.47,0,-0.1,0,0
2018-06-21 16:00:00,58.1,63.47,0,-0.14,480.25,0
2018-06-22 16:00:00,56.25,63.47,0,-7.69,0,0
2018-06-25 16:00:00,56.95,63.47,7.68,0,0,0
2018-06-26 16:00:00,54.84,63.47,0,-2.51,0,0
2018-06-27 16:00:00,53.56,63.47,1.95,0,0,0
2018-06-28 16:00:00,50.44,63.46,0,-29.11,798.35,0
2018-06-29 16:00:00,48.88,63.45,0,-11.69,0,0
2018-07-02 16:00:00,52.69,63.47,36.14,0,0,0
2018-07-03 16:00:00,48.21,63.46,0,-27.48,0,0
2018-07-04 16:00:00,48.26,63.46,11.01,0,0,0
2018-07-05 16:00:00,46.28,63.44,0,-52.86,1305.29,0
2018-07-06 16:00:00,45.36,63.42,0,-41.75,0,0
2018-07-09 16:00:00,46.34,63.43,6.77,0,0,0
2018-07-10 16:00:00,50.43,63.45,63.12,0,0,0
2018-07-11 16:00:00,50.8,63.46,13.93,0,0,0
2018-07-12 16:00:00,48.19,63.43,0,-69.51,784.52,0
2018-07-13 16:00:00,51.39,63.46,77.42,0,0,0
2018-07-16 16:00:00,51.89,63.47,22.56,0,0,0
2018-07-17 16:00:00,51,63.46,0,-13.96,0,0
2018-07-18 16:00:00,50.01,63.46,0,-6.5,0,0
2018-07-19 16:00:00,49.22,63.45,0,-40.76,859.03,0
2018-07-20 16:00:00,49.09,63.44,0,-18,0,0
2018-07-23 16:00:00,51.9,63.47,66.86,0,0,0
2018-07-24 16:00:00,53.33,63.48,44.95,0,0,0
2018-07-25 16:00:00,55.76,63.51,66.13,0,0,0
2018-07-26 16:00:00,55.59,63.51,2.23,0,0,0
2018-07-27 16:00:00,53.79,63.49,0,-42.15,0,0
2018-07-30 16:00:00,53.13,63.49,0,-13.26,0,0
2018-07-31 16:00:00,52.87,63.48,0,-8.9,0,0
2018-08-01 16:00:00,52.98,63.49,4.03,0,0,0
2018-08-02 16:00:00,49.92,63.45,0,-97.73,467.97,0
2018-08-03 16:00:00,46.6,63.41,0,-88.26,0,0
2018-08-06 16:00:00,44.18,63.39,0,-46.88,0,0
2018-08-07 16:00:00,42.35,63.37,0,-70.46,0,0
2018-08-08 16:00:00,46.51,63.41,118.03,0,0,0
2018-08-09 16:00:00,44.14,63.38,0,-82.44,541.49,0
2018-08-10 16:00:00,47.75,63.43,117.1,0,0,0
2018-08-13 16:00:00,48.08,63.43,10.08,0,0,0
2018-08-14 16:00:00,47.44,63.43,3.23,0,0,0
2018-08-15 16:00:00,46.68,63.42,0,-23.83,0,0
2018-08-16 16:00:00,43.16,63.37,0,-129.86,864.57,0
2018-08-17 16:00:00,42.5,63.35,0,-42.43,0,0
2018-08-20 16:00:00,40.45,63.32,0,-77.88,0,0
2018-08-21 16:00:00,42.09,63.34,50.8,0,0,0
2018-08-22 16:00:00,44.67,63.37,73.87,0,0,0
2018-08-23 16:00:00,43.86,63.35,0,-65.11,1016.6,0
2018-08-24 16:00:00,44.38,63.35,19.41,0,0,0
2018-08-27 16:00:00,44.61,63.35,0.97,0,0,0
2018-08-28 16:00:00,48.15,63.42,155.67,0,0,0
2018-08-29 16:00:00,47.87,63.42,11.37,0,0,0
2018-08-30 16:00:00,47.28,63.4,0,-52.64,669.17,0
2018-08-31 16:00:00,45.73,63.36,0,-91.92,0,0
2018-09-03 16:00:00,45.01,63.34,0,-47.89,0,0
2018-09-04 16:00:00,44.46,63.35,9.15,0,0,0
2018-09-05 16:00:00,46.29,63.38,71.59,0,0,0
2018-09-06 16:00:00,43.43,63.31,0,-166.02,775.25,0
2018-09-07 16:00:00,41.9,63.29,0,-53.92,0,0
2018-09-10 16:00:00,42.54,63.3,18.79,0,0,0
2018-09-11 16:00:00,40.47,63.25,0,-117.18,0,0
2018-09-12 16:00:00,40.22,63.24,0,-31.33,0,0
2018-09-13 16:00:00,39.25,63.21,0,-76.19,3036.91,0
2018-09-14 16:00:00,40.75,63.24,98.24,0,0,0
2018-09-17 16:00:00,40.99,63.22,0,-50.61,0,0
2018-09-18 16:00:00,39.38,63.17,0,-143.08,0,0
2018-09-19 16:00:00,42.18,63.25,206.1,0,0,0
2018-09-20 16:00:00,44.05,63.31,145.37,0,2336.11,0
2018-09-21 16:00:00,43.95,63.3,0,-7.77,0,0
2018-09-25 16:00:00,48.32,63.43,302.98,0,0,0
2018-09-26 16:00:00,46.98,63.39,0,-98.36,0,0
2018-09-27 16:00:00,48.61,63.42,87.15,0,1435.62,0
2018-09-28 16:00:00,48.02,63.39,0,-87.21,0,0
2018-10-08 16:00:00,49.55,63.44,134.89,0,0,0
2018-10-09 16:00:00,43.12,63.22,0,-547.01,0,0
2018-10-10 16:00:00,43.02,63.22,0,-1.79,0,0
2018-10-11 16:00:00,42.71,63.21,0,-24.09,1895.82,0
2018-10-12 16:00:00,35.86,62.85,0,-911.6,0,0
2018-10-15 16:00:00,37.89,62.89,111.13,0,0,0
2018-10-16 16:00:00,35.96,62.78,0,-279.7,0,0
2018-10-17 16:00:00,34.86,62.68,0,-245.39,0,0
2018-10-18 16:00:00,35.61,62.72,86.09,0,3278.27,0
2018-10-19 16:00:00,32.4,62.53,0,-456.11,0,0
2018-10-22 16:00:00,36.33,62.75,539.61,0,0,0
2018-10-23 16:00:00,42.22,63.07,803.41,0,0,0
2018-10-24 16:00:00,38.44,62.91,0,-400.12,0,0
2018-10-25 16:00:00,38.65,62.9,0,-23.58,2550.07,0
2018-10-26 16:00:00,38.92,62.92,41.28,0,0,0
2018-10-29 16:00:00,38.02,62.9,0,-55.19,0,0
2018-10-30 16:00:00,33.81,62.69,0,-510.13,0,0
2018-10-31 16:00:00,35.26,62.77,208.35,0,0,0
2018-11-01 16:00:00,37.15,62.89,284.88,0,3198.41,0
2018-11-02 16:00:00,38.16,62.94,137.79,0,0,0
2018-11-05 16:00:00,43.09,63.24,751.9,0,0,0
2018-11-06 16:00:00,41.9,63.2,0,-113.82,0,0
2018-11-07 16:00:00,41.04,63.18,0,-51.32,0,0
2018-11-08 16:00:00,40.12,63.11,0,-179.09,3169.05,0
2018-11-09 16:00:00,39.72,63.06,0,-126.22,0,0
2018-11-12 16:00:00,37.75,62.96,0,-247.59,0,0
2018-11-13 16:00:00,39.39,63.14,462.55,0,0,0
2018-11-14 16:00:00,40.79,63.27,320.88,0,0,0
2018-11-15 16:00:00,39.38,63.17,0,-248.43,3132.49,0
2018-11-16 16:00:00,41.01,63.31,347.16,0,0,0
2018-11-19 16:00:00,41.67,63.38,179.71,0,0,0
2018-11-20 16:00:00,43.28,63.49,269.68,0,0,0
2018-11-21 16:00:00,39.96,63.2,0,-726.97,0,0
2018-11-22 16:00:00,40.32,63.22,39.47,0,3202.6,0
2018-11-23 16:00:00,39.79,63.17,0,-113.37,0,0
2018-11-26 16:00:00,36.71,62.83,0,-859.02,0,0
2018-11-27 16:00:00,36.61,62.81,0,-44.77,0,0
2018-11-28 16:00:00,36.43,62.81,0,-5.09,0,0
2018-11-29 16:00:00,38.25,62.98,423.87,0,3436,0
2018-11-30 16:00:00,36.45,62.76,0,-544.4,0,0
2018-12-03 16:00:00,37.98,62.87,280.87,0,0,0
2018-12-04 16:00:00,41.81,63.26,962.16,0,0,0
2018-12-05 16:00:00,42.11,63.29,80.88,0,0,0
2018-12-06 16:00:00,41.42,63.2,0,-223.47,3100.59,0
2018-12-07 16:00:00,38.37,62.89,0,-762.05,0,0
2018-12-10 16:00:00,38.36,62.92,66.97,0,0,0
2018-12-11 16:00:00,36.76,62.73,0,-464.57,0,0
2018-12-12 16:00:00,37.42,62.83,237.65,0,0,0
2018-12-13 16:00:00,37.88,62.88,138.9,0,3352.88,0
2018-12-14 16:00:00,40.02,63.12,597.02,0,0,0
2018-12-17 16:00:00,37.68,62.83,0,-727.74,0,0
2018-12-18 16:00:00,37.48,62.8,0,-92.28,0,0
2018-12-19 16:00:00,36.05,62.66,0,-346.77,0,0
2018-12-20 16:00:00,34.43,62.44,0,-530.23,3434.2,0
2018-12-21 16:00:00,33.4,62.39,0,-133.35,0,0
2018-12-24 16:00:00,31.74,62.23,0,-407.83,0,0
2018-12-25 16:00:00,32.13,62.32,238.08,0,0,0
2018-12-26 16:00:00,31.22,62.18,0,-355.61,0,0
2018-12-27 16:00:00,30.55,62.1,0,-211.59,3696.65,0
2018-12-28 16:00:00,30.05,61.99,0,-259.45,0,0
2019-01-02 16:00:00,30.93,62.05,150.49,0,0,0
2019-01-03 16:00:00,29.14,61.82,0,-571.22,0,0
2019-01-04 16:00:00,28.94,61.77,0,-131.37,0,0
2019-01-07 16:00:00,32.03,62.18,1030.96,0,0,0
2019-01-08 16:00:00,32.83,62.37,454.54,0,0,0
2019-01-09 16:00:00,32.54,62.33,0,-80.19,0,0
2019-01-10 16:00:00,33.88,62.49,398.24,0,3610.01,0
2019-01-11 16:00:00,33.63,62.45,0,-120.93,0,0
2019-01-14 16:00:00,34.59,62.58,332.72,0,0,0
2019-01-15 16:00:00,33.41,62.45,0,-312.5,0,0
2019-01-16 16:00:00,36.03,62.75,748.39,0,0,0
2019-01-17 16:00:00,36.06,62.76,13.73,0,3476.98,0
2019-01-18 16:00:00,35.31,62.63,0,-326,0,0
2019-01-21 16:00:00,37.78,62.94,789.53,0,0,0
2019-01-22 16:00:00,38.54,63.06,279.85,0,0,0
2019-01-23 16:00:00,36.7,62.79,0,-673.46,0,0
2019-01-24 16:00:00,36.6,62.82,95.27,0,3312.2,0
2019-01-25 16:00:00,37.37,62.93,260.54,0,0,0
2019-01-28 16:00:00,38.49,63.08,379.29,0,0,0
2019-01-29 16:00:00,38.46,63.09,22.92,0,0,0
2019-01-30 16:00:00,38.9,63.13,91.43,0,0,0
2019-01-31 16:00:00,37.79,62.97,0,-392.77,3106.93,0
2019-02-01 16:00:00,39.23,63.08,281.1,0,0,0
2019-02-11 16:00:00,41.22,63.43,873.79,0,0,0
2019-02-12 16:00:00,43.79,63.89,1157.28,0,0,0
2019-02-13 16:00:00,44.83,64.08,464.04,0,0,0
2019-02-14 16:00:00,47.73,64.48,1004.01,0,2773.47,0
2019-02-15 16:00:00,47.95,64.51,74.98,0,0,0
2019-02-18 16:00:00,45.19,64.1,0,-1021.39,0,0
2019-02-19 16:00:00,49.85,64.92,2047.84,0,0,0
2019-02-20 16:00:00,49.58,64.87,0,-139.53,0,0
2019-02-21 16:00:00,50.12,64.98,297.01,0,2514.79,0
2019-02-22 16:00:00,49.72,64.86,0,-317.57,0,0
2019-02-25 16:00:00,53.08,65.33,1178.61,0,0,0
2019-02-26 16:00:00,62.19,66.86,3833.36,0,0,0
2019-02-27 16:00:00,60.24,66.62,0,-611.58,0,0
2019-02-28 16:00:00,59.97,66.52,0,-250.9,962.41,0
2019-03-01 16:00:00,59.58,66.51,0,-7.4,0,0
2019-03-04 16:00:00,63.07,67.02,1269.88,0,0,0
2019-03-05 16:00:00,65,67.52,1248.93,0,0,0
2019-03-06 16:00:00,65.95,67.94,1052.33,0,0,0
2019-03-07 16:00:00,67.35,68.24,732.37,0,773.62,0
2019-03-08 16:00:00,65.64,68.01,0,-574.91,0,0
2019-03-11 16:00:00,59.06,66.79,0,-3031.02,0,0
2019-03-12 16:00:00,62.21,67.65,2135.11,0,0,0
2019-03-13 16:00:00,63.31,68,883.63,0,0,0
2019-03-14 16:00:00,61.96,67.59,0,-1015.17,308,0
2019-03-15 16:00:00,60.84,67.22,0,-945.82,0,0
2019-03-18 16:00:00,62.86,67.69,1179.06,0,0,0
2019-03-19 16:00:00,67.51,68.6,2268.65,0,0,0
2019-03-20 16:00:00,66.73,68.54,0,-139.98,0,0
2019-03-21 16:00:00,66.8,68.56,57.99,0,249.9,0
2019-03-22 16:00:00,66.86,68.69,315.39,0,0,0
2019-03-25 16:00:00,66.73,68.79,247.92,0,0,0
2019-03-26 16:00:00,62.77,68.21,0,-1451.11,0,0
2019-03-27 16:00:00,60.93,67.69,0,-1293.36,0,0
2019-03-28 16:00:00,62.79,68.07,958.2,0,1324.24,0
2019-03-29 16:00:00,62.14,67.75,0,-808.98,0,0
2019-04-01 16:00:00,68.4,68.86,2786.15,0,0,0
2019-04-02 16:00:00,72.82,69.94,2699.63,0,0,0
2019-04-03 16:00:00,72.71,70,143.9,0,0,0
2019-04-04 16:00:00,74.92,70.41,1023.13,0,190.99,0
2019-04-08 16:00:00,76.66,70.76,877.31,0,0,0
2019-04-09 16:00:00,76.44,70.85,225.24,0,0,0
2019-04-10 16:00:00,77.23,70.97,285.22,0,0,0
2019-04-11 16:00:00,77.69,71.02,142.54,0,0,0
2019-04-12 16:00:00,73.85,70.31,0,-1792.35,0,0
2019-04-15 16:00:00,73.46,70.25,0,-129.06,0,0
2019-04-16 16:00:00,72.89,70.08,0,-442.54,0,0
2019-04-17 16:00:00,77.68,70.88,2003.59,0,0,0
2019-04-18 16:00:00,77.75,70.94,143.49,0,0,0
2019-04-19 16:00:00,77.09,70.75,0,-472.19,0,0
2019-04-22 16:00:00,79.2,71.13,963.39,0,0,0
2019-04-23 16:00:00,75.07,70.34,0,-1977.11,0,0
2019-04-24 16:00:00,74.78,70.05,0,-719.06,0,0
2019-04-25 16:00:00,75.26,70.28,571.75,0,0,0
2019-04-26 16:00:00,71.42,69.34,0,-2366.97,0,0
2019-04-29 16:00:00,69.14,68.9,0,-1089.17,0,0
2019-04-30 16:00:00,69.62,68.74,0,-409.05,0,0
